0,290.61662611965505,-1.2863152597973102,5.631428791037162,10,10
1,11.165703241345796,-1.2515520263701578,5.634310037211774,-1,-211
2,24.650395901486043,-1.2708295482622685,5.624461948297753,0,-211
3,7.244558943407114,-1.3076693022857009,5.621279554531692,0,211
4,6.512745281952919,-1.4446931013862747,5.791020362154538,0,-211
5,11.165703241345796,-1.2515520263701578,5.634310037211774,0,-211
6,1.9045019995001315,-1.2624879084263985,5.599362472732291,0,211
7,27.87731749021057,-1.2731593936206327,5.570849921366794,0,-211
8,34.51766314874169,-1.2686006002637953,5.635930748923128,0,211
9,11.108898442689986,-1.300928711551824,5.636919924388644,0,-211
10,7.255243675384032,-1.318627847687718,5.562330004113021,0,211
11,24.846059293980606,-1.27413101920077,5.6490910602235695,0,211
12,11.348400178500931,-1.2711007006849069,5.666229735556706,0,-211
13,5.770408126891893,-1.2716805133737736,5.631109656480353,0,211
14,9.336167668781446,-1.297062542160437,5.656370191434901,0,-211
15,0.3459144672661148,-1.4898413402076858,5.7983101839969,0,211
16,2.742967132030568,-1.4183910074615684,5.623189632687523,0,211
17,4.377384962429053,-1.3635209546162148,5.544480036569582,0,-211
0,185.6916450117773,0.5767946618346035,2.1722806582248197,10,10
1,2.4384895924526724,0.5467856259691954,2.188848609231183,0,-211
2,57.68762607440178,0.5632162857162486,2.1770902327945407,0,321
3,1.484640263176235,0.9018515185348766,1.9835495621465207,0,211
4,1.1987507327317883,0.27604196336115183,2.042319448473113,0,-211
5,1.437977455347962,0.4812300324783931,2.317272035902752,0,-211
6,19.383754169406913,0.5479244195256447,2.1580506020589776,0,211
7,4.660019662297574,0.6038971885398386,2.180701128826839,0,-211
8,0.22631119834643623,0.5266951994524397,2.0536389753722037,0,211
0,359.5986259373872,-0.9046166156791352,5.1968359787927945,10,10
1,4.489033191055731,-0.83545951437694,5.505140184087749,0,211
2,72.86317802635293,-0.9052957455740069,5.194079388613137,0,211
3,59.26045450256014,-0.90593084917055,5.191530332288038,0,-211
0,357.7421641816863,1.0119433421754023,1.9992812364592067,10,10
1,3.100881171835516,1.0837790324603283,1.8599497382893642,0,211
2,47.14980481592686,1.0478400058003483,1.997879838813368,0,-211
3,1.891710262741364,1.2515898224762245,2.0937700850122507,0,-211
4,8.258937211106524,1.1406034535918088,1.9868695895845767,0,321
5,0.6051723745479464,1.363319804160112,1.9306504315751085,0,-211
6,7.632124900366869,1.0408598269739924,1.9625301219867857,0,-321
7,4.5311116502796525,1.0669891268419216,1.8467505135633635,0,211
8,59.58728206471579,1.0408299680362376,1.9958704770506688,0,321
9,18.39337872442146,0.9870795331328301,2.038540828638082,0,-321
10,26.8283012015297,0.966501372981959,2.030339900453778,0,211
11,24.28570681285599,0.9891429511462768,2.0386977404269375,0,-211
12,16.129113827885895,1.0038974577135154,2.0428192823524656,0,211
13,6.148893952460068,0.9370189954894835,1.9331803248429191,0,-211
14,6.350157543384259,1.0893499817547985,1.9564608351386772,0,211
15,1.0426400813938626,1.6315696163808062,2.1437394096390987,0,2212
16,0.5976288118958122,0.926427753594801,2.056890730226169,0,211
17,21.240632960674688,0.9806953514029577,2.058028988434069,0,211
18,13.146425872745795,0.9727716312656797,2.0533290663168975,0,-211
0,224.50397475861118,0.6962432523730189,6.226505618178732,10,10
1,8.862479741934532,0.5702401232755518,6.168449980206213,0,211
2,9.631782579491711,0.8159948092948905,0.12028319882493436,0,-211
3,1.493520198011731,0.9228615700922046,6.171109686256001,0,211
4,1.8653458462440686,0.7803219458307985,0.06380626097623496,0,-211
5,0.5408915803552871,0.45152388172978464,0.10990707536668728,0,211
6,1.1173513409050932,0.9630340166124137,0.010478453665174622,0,-211
7,2.5624633367523524,0.7095104535570156,5.958270573481675,0,-211
8,3.2517729785803007,0.71632389847122,6.189259969433653,0,-211
9,9.499076268611596,0.6514049404228899,6.165839536316897,0,211
10,13.323184777457529,0.6611608395765564,6.231509946993734,0,-211
11,19.90886979158787,0.6855048971225415,6.195109680741336,0,211
12,26.745577212249504,0.6836869004373203,6.164460085357061,0,-211
13,12.41621386112272,0.6530182279751776,6.20732004495167,0,211
14,2.1533884481031285,0.6169690620422499,5.9944199982321384,0,211
15,1.891082110943097,0.6752114411207415,0.07546388910713514,0,-211
16,9.33633783232074,0.7040114728985356,6.281890002361044,0,211
17,3.1002935502458473,0.5650025889871427,0.07342546358703832,0,-211
18,3.8632323013586696,0.757664602063323,0.25396982966681964,0,211
19,5.011882875696518,0.7346463132524669,0.10344699254669232,0,-211
20,3.545313021839539,0.7119528828520689,0.07607086706271521,0,211
21,13.219741887253322,0.7581402430738596,0.16985517402916583,0,-211
22,1.5619019646408667,0.7499762039936557,6.170579998461551,0,211
23,4.770773108348792,0.6864834420671975,6.1716700539388,0,-211
0,211.68447773570594,-0.17772130714280854,3.0264174021522114,10,10
1,6.115918430876592,-0.12575206743420797,3.205789983342662,0,211
2,1.1257888654401411,-0.26228266295494057,2.8495794329097413,0,211
3,22.89110705540691,-0.19702514266150692,3.0044899339756963,0,321
4,4.719468581312943,0.12132599079797023,2.8412196472155964,0,211
5,1.0331599900431685,-0.355587574198952,2.8441697588762347,0,211
6,7.539035062156762,-0.2105048412604612,3.094649913470742,0,-321
7,1.8406715352829792,-0.1635056646567448,3.2148101599001704,0,211
8,1.3491812716610767,-0.1853667164389658,3.042780252473641,0,-211
0,241.3219495844678,0.02011094939550883,2.610356127225234,10,10
1,14.870856964348086,0.06390056579767078,2.5797584938924425,0,-211
2,1.4738311871445793,0.08895322481051812,2.5467608328397464,0,211
3,18.561480530466852,0.03044313798343789,2.5860295149014734,0,-2212
4,3.156780643012752,-0.14828293788257,2.646380508103297,0,211
5,18.579161135530313,-0.09414660134305376,2.537549204126592,0,3112
6,8.468392784566621,-0.10613696705713549,2.5596703493730097,0,321
7,3.522870386091433,-0.06756815052385351,2.635791634500573,0,-211
8,1.5999875329839293,0.255794645776925,2.6443488090245917,0,-211
9,35.3247224335875,0.141187905501887,2.668830931228971,0,211
10,3.1305033099749315,0.2151846397617331,2.8870703248170186,0,211
11,0.9788109530946209,-0.3424588655625413,2.3932006489642044,0,-321
12,0.7142090908417505,0.03209993109954663,2.3375694756345684,0,211
13,9.729434866553143,-0.11648725137003581,2.547519883234626,0,211
14,6.042604937251815,-0.13411408472341083,2.648629899087245,0,-211
15,2.3539033253300783,-0.0130998659642772,2.653458832691527,0,211
16,1.4075775356959914,0.07674740159620529,2.6458092648850737,0,211
